iter,diceA,diceVT,diceV
3121,0.574981153011322,0.7006849050521851,0.6929205656051636
3161,0.5928467512130737,0.6944617629051208,0.6993696689605713
3201,0.5489977598190308,0.6796241402626038,0.6855963468551636
3241,0.5938844680786133,0.7125974297523499,0.7215503454208374
3281,0.5842183828353882,0.699985146522522,0.7105714082717896
3321,0.5849067568778992,0.7116893529891968,0.726081371307373
3361,0.5755281448364258,0.6985800862312317,0.6983749270439148
3401,0.5992934703826904,0.7076283097267151,0.7207289934158325
3441,0.6177958250045776,0.7162188291549683,0.7306851744651794
3481,0.5988491773605347,0.700832724571228,0.7089918255805969
3521,0.5997777581214905,0.7065951228141785,0.728765606880188
3561,0.5718450546264648,0.7028337717056274,0.7095524072647095
3601,0.5962576866149902,0.7040607929229736,0.7306853532791138
3641,0.6041618585586548,0.7090539336204529,0.707673192024231
3681,0.595414400100708,0.7234047651290894,0.7384743094444275
3721,0.6037048697471619,0.7106579542160034,0.7247370481491089
3761,0.6209057569503784,0.7203766107559204,0.7234237790107727
3801,0.611266553401947,0.7228205800056458,0.7423896789550781
3841,0.6020181775093079,0.7070406079292297,0.709383487701416
3881,0.5775595307350159,0.7018824815750122,0.7001885175704956
3921,0.5958940982818604,0.7080137133598328,0.7147491574287415
3961,0.594042956829071,0.7101790308952332,0.7197994589805603
4001,0.609679102897644,0.7222936749458313,0.739704966545105
4041,0.5875979661941528,0.7083898186683655,0.717951238155365
4081,0.6109569668769836,0.7129055261611938,0.7302082777023315
4121,0.5871803760528564,0.7124926447868347,0.7153803706169128
4161,0.5650221109390259,0.7131478786468506,0.7132380604743958
4201,0.6014007329940796,0.7249380946159363,0.7246710062026978
4241,0.6055479645729065,0.7118262052536011,0.713983416557312
4281,0.5834847092628479,0.7027091979980469,0.7200096249580383
4321,0.6029994487762451,0.7138124704360962,0.7316644191741943
4361,0.6072176694869995,0.7206012606620789,0.7322603464126587
4401,0.6007316708564758,0.7039136290550232,0.7137247323989868
4441,0.5716252326965332,0.7018922567367554,0.6982997059822083
4481,0.5909874439239502,0.7150784730911255,0.7235137820243835
4521,0.5742600560188293,0.703112006187439,0.7079173922538757
4561,0.6035149693489075,0.7176084518432617,0.7281706929206848
4601,0.5969564318656921,0.710164487361908,0.7229613065719604
4641,0.6222153902053833,0.7254036664962769,0.7371866106987
4681,0.6081968545913696,0.7191176414489746,0.7437659502029419
4721,0.6083253622055054,0.7155172228813171,0.726537823677063
4761,0.5988247394561768,0.7173684239387512,0.7332346439361572
4801,0.5991309285163879,0.7086962461471558,0.7201645970344543
4841,0.5992255210876465,0.7098703980445862,0.7408396005630493
4881,0.5953707695007324,0.7018178105354309,0.7080053687095642
4921,0.5941257476806641,0.7101966142654419,0.7121908068656921
4961,0.6022515892982483,0.7162039279937744,0.7335650324821472
5001,0.6185134053230286,0.7138487696647644,0.731692910194397
5041,0.5745593309402466,0.6962963342666626,0.7009899020195007
5081,0.6115787625312805,0.733227014541626,0.743245542049408
5121,0.580592930316925,0.6993193626403809,0.7051655054092407
5161,0.6112056374549866,0.704859733581543,0.701529860496521
5201,0.6118258237838745,0.7214028835296631,0.7321277856826782
5241,0.6111079454421997,0.7204896211624146,0.7316081523895264
5281,0.6044834852218628,0.7121404409408569,0.7287940382957458
5321,0.595885157585144,0.7009269595146179,0.7233036756515503
5361,0.603273332118988,0.7207359671592712,0.7453517317771912
5401,0.6322924494743347,0.7213732600212097,0.7376351356506348
5441,0.634772002696991,0.7304651737213135,0.7523931264877319
5481,0.6259109973907471,0.7362759113311768,0.7552080154418945
5521,0.6088681221008301,0.7144753336906433,0.7295274138450623
5561,0.6192718744277954,0.721815824508667,0.7362434267997742
5601,0.6224125623703003,0.7174056768417358,0.7278940081596375
5641,0.6159528493881226,0.7106792330741882,0.7237733602523804
5681,0.6122339963912964,0.7156609892845154,0.7342538237571716
5721,0.6351982355117798,0.7193992733955383,0.7394684553146362
5761,0.610296368598938,0.7198466062545776,0.7428626418113708
5801,0.5817074775695801,0.7074756026268005,0.7086997032165527
5841,0.6178421974182129,0.7303293943405151,0.7499203681945801
5881,0.6031816601753235,0.7173144817352295,0.718964695930481
5921,0.6158866882324219,0.7208796143531799,0.7453992962837219
5961,0.6174447536468506,0.7241758108139038,0.7272970676422119
6001,0.6038865447044373,0.7129050493240356,0.7214940786361694
6041,0.6138966083526611,0.7081041932106018,0.7330132722854614
6081,0.6014906764030457,0.700885534286499,0.7238641977310181
6121,0.6120290756225586,0.724722146987915,0.7474206686019897
6161,0.6118913888931274,0.7235933542251587,0.745219349861145
6201,0.6009564399719238,0.7078485488891602,0.7248715162277222
6241,0.5838941335678101,0.7099199295043945,0.7295786738395691
6281,0.6294344067573547,0.7322508096694946,0.7543309926986694
6321,0.6011902093887329,0.7146598100662231,0.7321843504905701
6361,0.6150640249252319,0.717298686504364,0.7327393293380737
6401,0.6380271911621094,0.7347331047058105,0.7444561123847961
6441,0.5968002080917358,0.7109509706497192,0.7344509363174438
6481,0.6048586964607239,0.7070403695106506,0.7188564538955688
6521,0.5675247311592102,0.6938765048980713,0.7000128030776978
6561,0.6280184388160706,0.7223832011222839,0.7335412502288818
6601,0.6118313670158386,0.7175229787826538,0.7178687453269958
6641,0.605502724647522,0.7131627798080444,0.7269326448440552
6681,0.5978135466575623,0.7134463787078857,0.7359921336174011
6721,0.6264098882675171,0.7178645133972168,0.7242335677146912
6761,0.619811475276947,0.7271040678024292,0.7433124780654907
6801,0.6066251993179321,0.7190510034561157,0.7489273548126221
6841,0.5899396538734436,0.7080184817314148,0.7278481721878052
6881,0.5918713808059692,0.7000678181648254,0.704512894153595
6921,0.6044870018959045,0.7139585614204407,0.7323576807975769
6961,0.6114380359649658,0.7114630937576294,0.7238088846206665
7001,0.6280348896980286,0.7164572477340698,0.7410324215888977
7041,0.5972577333450317,0.704187273979187,0.7291041612625122
7081,0.6374363899230957,0.7281358242034912,0.7541803121566772
7121,0.627837061882019,0.732073962688446,0.7426656484603882
7161,0.620761513710022,0.7088032364845276,0.7205944061279297
7201,0.6059473156929016,0.709992527961731,0.7250596880912781
7241,0.6181180477142334,0.7126785516738892,0.7381316423416138
7281,0.6462717652320862,0.7294173240661621,0.74937903881073
7321,0.6180201172828674,0.717529296875,0.7257105112075806
7361,0.6220683455467224,0.7182304859161377,0.7230440378189087
7401,0.6274355053901672,0.7265009880065918,0.7498873472213745
7441,0.6149624586105347,0.7111499309539795,0.7331964373588562
7481,0.6180487871170044,0.7220398783683777,0.7480308413505554
7521,0.6017429232597351,0.7128363847732544,0.7426828742027283
7561,0.5947726964950562,0.7073671221733093,0.7327362298965454
7601,0.6245360970497131,0.7251560091972351,0.7347713708877563
7641,0.6137285232543945,0.7222837209701538,0.7328920364379883
7681,0.6323632001876831,0.7315546274185181,0.7365227341651917
7721,0.6089150309562683,0.7110222578048706,0.7262760996818542
7761,0.6386390328407288,0.7352392077445984,0.7486161589622498
7801,0.6109110116958618,0.7182028889656067,0.7384046316146851
7841,0.6164849400520325,0.7222185134887695,0.7295137047767639
7881,0.617761492729187,0.7229491472244263,0.7389174103736877
7921,0.6184080243110657,0.7373707890510559,0.7563816905021667
7961,0.6305378675460815,0.7223469018936157,0.7367695569992065
8001,0.6033077239990234,0.7145849466323853,0.739159107208252
8041,0.5563523769378662,0.7077802419662476,0.6863800883293152
8081,0.5932480096817017,0.7108832597732544,0.7291316986083984
8121,0.5744487643241882,0.7129014730453491,0.7075650095939636
8161,0.6132023930549622,0.723781406879425,0.7425663471221924
8201,0.6277899742126465,0.7104813456535339,0.7271109223365784
8241,0.6017087697982788,0.7084568738937378,0.718108057975769
8281,0.6331536173820496,0.7285023927688599,0.7478669285774231
8321,0.6012671589851379,0.71591717004776,0.7428229451179504
8361,0.6384140849113464,0.7310149669647217,0.7394445538520813
8401,0.6121178865432739,0.7061209082603455,0.7242445349693298
8441,0.613490879535675,0.7131680250167847,0.7297598123550415
8481,0.6413950324058533,0.7317212820053101,0.7564677000045776
8521,0.6423296928405762,0.7259253859519958,0.7318624258041382
8561,0.6322852969169617,0.7226625680923462,0.7384459376335144
8601,0.6247850060462952,0.7173461318016052,0.7267801761627197
8641,0.6232317686080933,0.7201825380325317,0.755889356136322
8681,0.6369965672492981,0.7276197075843811,0.7460187077522278
8721,0.6395044326782227,0.7298370599746704,0.7327890992164612
8761,0.6087760925292969,0.7156323194503784,0.7317559719085693
8801,0.6139649152755737,0.7160952687263489,0.7358673810958862
8841,0.6123353242874146,0.7142380475997925,0.7304409742355347
8881,0.6299958825111389,0.7293688058853149,0.7466099858283997
8921,0.6193946599960327,0.7202383279800415,0.7376850843429565
8961,0.6235038042068481,0.7174471616744995,0.7325794100761414
9001,0.64155513048172,0.7261189222335815,0.7383499145507812
9041,0.6236389875411987,0.717912495136261,0.7389988303184509
9081,0.6129897832870483,0.7208013534545898,0.7491209506988525
9121,0.6254914999008179,0.7264494895935059,0.7429158091545105
9161,0.638122022151947,0.7326148152351379,0.7429537177085876
9201,0.6210496425628662,0.7085088491439819,0.7325265407562256
9241,0.6144853234291077,0.7262750267982483,0.7482238411903381
9281,0.6189059019088745,0.7290605902671814,0.7508163452148438
9321,0.6323871612548828,0.7265137434005737,0.7518210411071777
9361,0.6289883852005005,0.7307776808738708,0.7557476162910461
9401,0.6212481260299683,0.7246440649032593,0.7489016652107239
9441,0.6275444030761719,0.7278493642807007,0.7438400983810425
9481,0.629224956035614,0.7120527029037476,0.7240897417068481
9521,0.6118482351303101,0.7118231058120728,0.728363037109375
9561,0.6115570664405823,0.7129915356636047,0.7346774339675903
9601,0.6512945294380188,0.7373422384262085,0.7565097808837891
9641,0.6236342191696167,0.722240149974823,0.7358857989311218
9681,0.6185072660446167,0.7264801859855652,0.7502315640449524
9721,0.6426588296890259,0.7359654307365417,0.7535879015922546
9761,0.6305087208747864,0.7148196697235107,0.7424025535583496
9801,0.624295711517334,0.7292906045913696,0.7489685416221619
9841,0.6354663968086243,0.7317004203796387,0.7514397501945496
9881,0.6435413956642151,0.7310994863510132,0.7523849606513977
9921,0.6219298839569092,0.7154532670974731,0.7300621867179871
9961,0.6253814697265625,0.723721444606781,0.7351721525192261
10001,0.6215334534645081,0.713666558265686,0.7354157567024231
10041,0.6199609637260437,0.7154780626296997,0.7407015562057495
10081,0.6302350163459778,0.7191527485847473,0.7399678826332092
10121,0.5981839895248413,0.7146104574203491,0.7435134053230286
10161,0.6228247880935669,0.7215534448623657,0.7234798669815063
10201,0.6357212066650391,0.7325308918952942,0.7511663436889648
10241,0.6133249998092651,0.7238457798957825,0.7506685256958008
10281,0.6272146105766296,0.7348877191543579,0.7483353614807129
10321,0.6210556030273438,0.7226166725158691,0.7409873008728027
10361,0.6340216398239136,0.7305748462677002,0.7547443509101868
10401,0.6289860606193542,0.717896580696106,0.737047016620636
10441,0.6527904868125916,0.7451184391975403,0.7694534063339233
10481,0.6369581818580627,0.7346358299255371,0.7567468881607056
10521,0.6011465191841125,0.7029426693916321,0.7138696312904358
10561,0.6318446397781372,0.729796826839447,0.7488499879837036
10601,0.6274693012237549,0.717780351638794,0.7290053367614746
10641,0.5914644002914429,0.7128874659538269,0.7217559814453125
10681,0.6116510629653931,0.7140878438949585,0.7207646369934082
10721,0.6069908142089844,0.7196496725082397,0.7371611595153809
10761,0.6228335499763489,0.7253282070159912,0.7444117665290833
10801,0.6359831094741821,0.7334500551223755,0.7563778162002563
10841,0.6287997961044312,0.7228879332542419,0.746846079826355
10881,0.633241593837738,0.7234250903129578,0.7353724837303162
10921,0.6200078129768372,0.705263614654541,0.714823842048645
10961,0.6091402173042297,0.7058128118515015,0.7304266095161438
11001,0.6246210336685181,0.7259699106216431,0.7499311566352844
11041,0.6204721927642822,0.7217738032341003,0.7422297596931458
11081,0.6372355818748474,0.7337945699691772,0.7578309774398804
11121,0.6391962766647339,0.724418044090271,0.736404538154602
11161,0.6154589056968689,0.7195855379104614,0.7481220960617065
11201,0.5802514553070068,0.7135369181632996,0.718717634677887
11241,0.6203001737594604,0.7123072147369385,0.7167532444000244
11281,0.6146463751792908,0.7090668678283691,0.7334946393966675
11321,0.619141161441803,0.7168195247650146,0.7195131182670593
11361,0.6086506247520447,0.7228609323501587,0.7440686821937561
11401,0.6291869878768921,0.7266417145729065,0.7476118206977844
11441,0.6192631721496582,0.7184070348739624,0.7392714023590088
11481,0.6296441555023193,0.7241287231445312,0.7459110617637634
11521,0.6138917207717896,0.7173405885696411,0.7353237271308899
11561,0.6231731176376343,0.7183266878128052,0.733080267906189
11601,0.6181358098983765,0.723895788192749,0.753574013710022
11641,0.6388787031173706,0.7193945050239563,0.741374135017395
11681,0.6258863210678101,0.7164889574050903,0.7343778610229492
11721,0.6332610249519348,0.7330806851387024,0.7516483664512634
11761,0.6304041147232056,0.7279002070426941,0.7504042387008667
11801,0.6192919611930847,0.7149639129638672,0.7284321784973145
11841,0.6373723149299622,0.7334557771682739,0.7369261980056763
11881,0.6209301948547363,0.7225677371025085,0.7477430105209351
11921,0.6347134709358215,0.7253896594047546,0.7518585920333862
11961,0.6206901669502258,0.7177531123161316,0.7405556440353394
12001,0.6383755803108215,0.7347303032875061,0.7609297633171082
12041,0.6282511949539185,0.718024492263794,0.7493133544921875
12081,0.5931421518325806,0.7116326093673706,0.7408544421195984
12121,0.6069890260696411,0.7197579741477966,0.7407669425010681
12161,0.6423045992851257,0.7307814359664917,0.7407392263412476
12201,0.6099530458450317,0.7184111475944519,0.7369688749313354
12241,0.6208847165107727,0.7155131101608276,0.7376703023910522
12281,0.6317267417907715,0.7255872488021851,0.7541495561599731
12321,0.6145384907722473,0.7080523371696472,0.7123809456825256
12361,0.6160588264465332,0.7188452482223511,0.7451747059822083
12401,0.6210066080093384,0.7186907529830933,0.7327508926391602
12441,0.6110113263130188,0.7110408544540405,0.709383487701416
12481,0.6017040014266968,0.7024438381195068,0.7114666700363159
12521,0.6117610931396484,0.711489737033844,0.7276694774627686
12561,0.631290078163147,0.7369576692581177,0.7601627111434937
12601,0.6129431128501892,0.7208135724067688,0.7450251579284668
12641,0.6099452972412109,0.6990070939064026,0.7181905508041382
12681,0.6369708776473999,0.7281261682510376,0.7479587197303772
12721,0.6266368627548218,0.7271050214767456,0.7436187863349915
12761,0.6518301963806152,0.7416731119155884,0.7637974619865417
12801,0.6077519655227661,0.719391942024231,0.7532261610031128
12841,0.6183121800422668,0.7175655961036682,0.7461856603622437
12881,0.6308791637420654,0.7261694669723511,0.7481484413146973
12921,0.6229503154754639,0.7160497903823853,0.730748176574707
12961,0.6100989580154419,0.7132563591003418,0.7094348073005676
13001,0.6111363172531128,0.7246869802474976,0.7389959096908569
13041,0.6116300821304321,0.7190245389938354,0.7242619395256042
13081,0.624019980430603,0.7288089990615845,0.7417230606079102
13121,0.6119608879089355,0.7280672788619995,0.7467532753944397
13161,0.6084140539169312,0.7105382680892944,0.7336949110031128
13201,0.6374675035476685,0.7258531451225281,0.7445680499076843
13241,0.6239908337593079,0.7262190580368042,0.7516525387763977
13281,0.6284583210945129,0.7210546731948853,0.7469947338104248
13321,0.6240544319152832,0.7165977358818054,0.7405834197998047
13361,0.6397534608840942,0.729931652545929,0.7622183561325073
13401,0.6331323981285095,0.7281093001365662,0.7538613080978394
13441,0.6385774612426758,0.737739086151123,0.7651749849319458
13481,0.6351642608642578,0.7282792925834656,0.7472974061965942
13521,0.6447937488555908,0.7339500784873962,0.7560938596725464
13561,0.6156785488128662,0.7286266684532166,0.7519099116325378
13601,0.6372066736221313,0.7286194562911987,0.7604836225509644
13641,0.6120265126228333,0.721596360206604,0.746176540851593
13681,0.6484406590461731,0.730869710445404,0.7524440884590149
13721,0.621836245059967,0.7157627940177917,0.7450762987136841
13761,0.6222480535507202,0.7284258008003235,0.7436597943305969
13801,0.6281868815422058,0.72381991147995,0.7494330406188965
13841,0.6074138879776001,0.7154661417007446,0.7341762781143188
13881,0.6308844089508057,0.726166844367981,0.7515240907669067
13921,0.6323256492614746,0.7267267107963562,0.7502772212028503
13961,0.6341966390609741,0.7189608216285706,0.7419701814651489
14001,0.6229885220527649,0.7168315649032593,0.7388196587562561
14041,0.6318585276603699,0.7265264987945557,0.7521549463272095
14081,0.6482413411140442,0.7232540845870972,0.7434204816818237
14121,0.650234580039978,0.7294828295707703,0.752055823802948
14161,0.6510850191116333,0.7394541501998901,0.7731830477714539
14201,0.6082324981689453,0.7098993062973022,0.7334965467453003
14241,0.6351783871650696,0.7275574207305908,0.7531551122665405
14281,0.6278072595596313,0.7243441343307495,0.7486642599105835
14321,0.6383686661720276,0.7362250685691833,0.7683228254318237
14361,0.6247137784957886,0.7212028503417969,0.7502766251564026
14401,0.6406586766242981,0.7328728437423706,0.7640749216079712
14441,0.6480246186256409,0.7371234893798828,0.7669521570205688
14481,0.6214933395385742,0.7275994420051575,0.7435680031776428
14521,0.6342653036117554,0.7305996417999268,0.7539981007575989
14561,0.6258840560913086,0.7199664115905762,0.7398111820220947
14601,0.6168156862258911,0.7216039896011353,0.7488522529602051
14641,0.6430251002311707,0.734545886516571,0.7589215040206909
14681,0.6513224840164185,0.7338656187057495,0.7573105692863464
14721,0.621296226978302,0.7177651524543762,0.7358485460281372
14761,0.62359619140625,0.7130526304244995,0.7269792556762695
14801,0.6329492330551147,0.7162015438079834,0.7229205965995789
14841,0.6216177940368652,0.7255883812904358,0.7529051899909973
14881,0.645240306854248,0.7250074148178101,0.7449774742126465
14921,0.6426863074302673,0.7412165403366089,0.7634190917015076
14961,0.6291791200637817,0.7288117408752441,0.7498013377189636
15001,0.6240187287330627,0.7250515222549438,0.7550933957099915
15041,0.6371061205863953,0.7366387248039246,0.7606021761894226
15081,0.6452676057815552,0.7287222146987915,0.7499200701713562
15121,0.6537273526191711,0.7387018203735352,0.7612107992172241
15161,0.6423028111457825,0.7339820861816406,0.751459538936615
15201,0.626935601234436,0.7137286067008972,0.7334015965461731
15241,0.6436517834663391,0.7276750802993774,0.7416407465934753
15281,0.6289883255958557,0.7273322343826294,0.7545813322067261
15321,0.6143425107002258,0.7199199199676514,0.7401840090751648
15361,0.6439560651779175,0.7244475483894348,0.7429636120796204
15401,0.6336074471473694,0.7276875376701355,0.7541095614433289
15441,0.624039888381958,0.7204909324645996,0.7358558773994446
15481,0.6363492608070374,0.7343838810920715,0.7547699809074402
15521,0.6568688154220581,0.7428336143493652,0.7642796039581299
15561,0.6242964863777161,0.7264941930770874,0.7533221244812012
15601,0.610913872718811,0.7194405198097229,0.7434622049331665
15641,0.6154273152351379,0.7239823341369629,0.7505254745483398
15681,0.6311643123626709,0.7215248942375183,0.7389582991600037
15721,0.6397736072540283,0.7186023592948914,0.7360672950744629
15761,0.6401060819625854,0.7227039337158203,0.7415784597396851
15801,0.644926905632019,0.7325445413589478,0.7562271952629089
15841,0.6379802823066711,0.7225443720817566,0.7518495321273804
15881,0.6514832377433777,0.731066882610321,0.7514616847038269
15921,0.6455754041671753,0.7284692525863647,0.7516664862632751
15961,0.6223552823066711,0.7280697226524353,0.7536002993583679
16001,0.6114930510520935,0.7149583697319031,0.7390252947807312
16041,0.6131049990653992,0.724173903465271,0.7485426068305969
16081,0.6233128309249878,0.7191152572631836,0.7466174364089966
16121,0.6466034054756165,0.7336689829826355,0.7556658387184143
16161,0.6289060115814209,0.7185743451118469,0.7369411587715149
16201,0.6430748701095581,0.7384024858474731,0.7595053911209106
16241,0.6396280527114868,0.7434384822845459,0.7771664261817932
16281,0.629806399345398,0.7191716432571411,0.7437618970870972
16321,0.602918267250061,0.7154357433319092,0.7388545274734497
16361,0.6158183813095093,0.7204777598381042,0.7530374526977539
16401,0.6376028656959534,0.7289029955863953,0.7476796507835388
16441,0.6423133015632629,0.7255458235740662,0.7516149282455444
16481,0.6452383995056152,0.736941397190094,0.7594839930534363
16521,0.6316869854927063,0.7242079973220825,0.744623064994812
16561,0.6381852030754089,0.7276340126991272,0.7385557889938354
16601,0.6373339295387268,0.7314184904098511,0.7489908933639526
16641,0.635857880115509,0.7208797931671143,0.736700177192688
16681,0.6316671371459961,0.7232769727706909,0.7517939805984497
16721,0.6407842636108398,0.7354807257652283,0.7595133781433105
16761,0.6321123838424683,0.7351595163345337,0.7628074884414673
16801,0.6252797842025757,0.7326952219009399,0.7658730745315552
16841,0.6391794681549072,0.7257683277130127,0.7440930604934692
16881,0.6352381706237793,0.7190717458724976,0.7363542318344116
16921,0.6432744264602661,0.7278852462768555,0.7493845224380493
16961,0.6277009844779968,0.7240570783615112,0.7452139854431152
17001,0.6426392793655396,0.7269585728645325,0.7519447803497314
17041,0.6162972450256348,0.714558482170105,0.730704665184021
17081,0.6459099054336548,0.7270675897598267,0.7504290342330933
17121,0.6673811674118042,0.7456251382827759,0.7692632675170898
17161,0.6499239206314087,0.7384318113327026,0.7669579386711121
17201,0.6359113454818726,0.731840968132019,0.760665774345398
17241,0.6333026885986328,0.7344241142272949,0.7636076807975769
17281,0.6302075982093811,0.7283835411071777,0.7586269974708557
17321,0.6372627019882202,0.7307373881340027,0.7542895078659058
17361,0.6443270444869995,0.7350504994392395,0.7582930326461792
17401,0.6313375234603882,0.7254652976989746,0.7531396150588989
17441,0.6423614621162415,0.7351449728012085,0.7633306384086609
17481,0.6529973149299622,0.7310088872909546,0.752764880657196
17521,0.6528473496437073,0.7384478449821472,0.7564368844032288
17561,0.6528860926628113,0.7286951541900635,0.7487913370132446
17601,0.6428216695785522,0.7237341403961182,0.7462476491928101
17641,0.6402636766433716,0.7342739701271057,0.7593746781349182
17681,0.6347483396530151,0.7263737916946411,0.7511487603187561
17721,0.630510687828064,0.7263891696929932,0.7448608875274658
17761,0.6353704333305359,0.7278116941452026,0.7466928362846375
17801,0.635349452495575,0.7272331118583679,0.7525339126586914
17841,0.6178111433982849,0.7184382081031799,0.7241210341453552
17881,0.6369801759719849,0.7197800874710083,0.7384290099143982
17921,0.6354049444198608,0.7217962741851807,0.7442029714584351
17961,0.643974781036377,0.7181543707847595,0.7333714365959167
18001,0.6411334276199341,0.7318049073219299,0.7523192167282104
18041,0.6144373416900635,0.7194333076477051,0.7511475086212158
18081,0.600012481212616,0.7067076563835144,0.7283989191055298
18121,0.6166419386863708,0.7128334641456604,0.7276911735534668
18161,0.640762209892273,0.7206134796142578,0.7426612377166748
18201,0.6346572637557983,0.7303979992866516,0.7523053884506226
18241,0.6134904623031616,0.7236875295639038,0.7449293732643127
18281,0.6066312789916992,0.7187424302101135,0.7400182485580444
18321,0.6299441456794739,0.7251795530319214,0.7523307800292969
18361,0.6408005952835083,0.7243625521659851,0.7388045191764832
18401,0.6517111659049988,0.7311732769012451,0.7505984902381897
18441,0.6429386734962463,0.7331991195678711,0.7598037719726562
18481,0.6609386205673218,0.7434622049331665,0.7748502492904663
18521,0.6278229355812073,0.7244668006896973,0.7548957467079163
18561,0.6405688524246216,0.7256038784980774,0.7446758151054382
18601,0.6303532719612122,0.7223159670829773,0.745032012462616
18641,0.6356425285339355,0.7265723943710327,0.7481328845024109
18681,0.6340752840042114,0.7258459329605103,0.7495516538619995
18721,0.6519047021865845,0.730458676815033,0.7514122724533081
18761,0.6496250033378601,0.7362127900123596,0.7598802447319031
18801,0.6422197222709656,0.737459659576416,0.7597448229789734
18841,0.6389964818954468,0.7327673435211182,0.7480292320251465
