loss,iter
41,6.04668881893158
81,5.847750473022461
121,5.807668793201446
161,5.7850908756256105
201,5.777385485172272
241,5.77100772857666
281,5.82817816734314
321,5.764930343627929
361,5.806604492664337
401,5.660751640796661
441,5.7369777917861935
481,5.7541990876197815
521,5.659617722034454
561,5.664519417285919
601,5.628519749641418
641,5.660994803905487
681,5.672863459587097
721,5.584261727333069
761,5.600147521495819
801,5.691298735141754
