best_loss,iter,best_diceA,best_diceVT,best_diceV
6.434184503555298,41,0.6820089221000671,0.730933666229248,0.7204740643501282
6.247438955307007,81,0.6779025793075562,0.7174310684204102,0.7004056572914124
6.1466803550720215,201,0.688835859298706,0.7232548594474792,0.7082707285881042
